SSN,Psa asand,Psa asilt,Psa aclay,Psa c1clay,Psa c1silt,Psa c1sand,Psa c2clay,Psa c2silt,Psa c2sand,Psa c3clay,Psa c3silt,Psa c3sand,Psa c4clay,Psa c4silt,Psa c4sand,Psa w1clay,Psa w1silt,Psa w1sand,Psa w2clay,Psa w2silt,Psa w2sand,Psa w3clay,Psa w3silt,Psa w3sand,Psa w4clay,Psa w4silt,Psa w4sand,A brooks,B brooks,Alpha brooks,Wcvfri,Sucjkgi,Wcvfrsat,Wcvfrfc10,Wcvfrfc33,Wcvfrwp1500,Wcvfrairdry,Awc1,Awc2,Ksat,Volfr,Lshrinkpct,Plwcgpct,Llwcgpct,Piwcgpct,Total nitrogen,Total carbon,Acidified nitrogen,Acidified carbon
icr030277,94.505,4.165,1.33,20.62,41.68,37.7,61.89,27.52,10.59,69.98,21.46,8.56,71.26,19.75,8.99,9.5,29.67,60.83,28.97,42.89,28.13,42.16,40.74,17.1,50.99,34.91,14.11,0.847622,8.682023,-0.115181,0.42932,1.378247,0.454045,0.341703,0.297801,0.191869,0.035783,0.149834,0.105932,5.944416,0.9945,9.285714,27.872945,36.019342,8.146397,0.12298999,1.547038198,0.126077831,1.532362163
icr030296,95.45,3.505,1.045,16.12,37.62,46.26,44.42,40.81,14.77,53.77,34.41,11.82,56.43,32.09,11.48,10.94,26.48,62.58,35.59,38.69,25.72,47.78,36.25,15.97,56.3,31.92,11.78,0.594771,10.562086,-0.094678,0.380343,0.969424,0.398348,0.304944,0.27235,0.189754,0.030809,0.11519,0.082596,3.172976,0.8,9.285714,33.407062,40.209834,6.802772,0.211671509,3.894529104,0.220371358,4.023920536
icr030297,93.12,4.85,2.03,20.39,42.16,37.45,49.28,38.1,12.62,59.36,30.73,9.91,60.74,29.04,10.23,10.07,27.86,62.07,32.37,41.16,26.47,44.82,39.62,15.56,53.49,35.44,11.07,0.940657,10.832443,-0.092315,0.392933,1.533613,0.41107,0.330482,0.295993,0.208095,0.033615,0.122387,0.087898,2.409026,0.897,10,30.287497,38.929237,8.64174,0.164330445,2.97238183,0.175487906,3.082296133
icr030316,0,0,0,12.68,42.75,44.57,27.99,51.62,20.39,32.56,50.16,17.28,33.82,49.37,16.8,9.71,35.25,55.04,24.37,51.34,24.29,30.05,50.75,19.2,32.62,49.43,17.95,2.508274,10.816338,-0.092453,0.367012,4.089336,0.383978,0.337891,0.302579,0.212614,0.018033,0.125277,0.089965,0.82546,0.914107,4.285714,28.042735,31.606987,3.564252,0.136999197,1.851151884,0.135795519,1.785062194
icr030317,0,0,0,11.18,43.09,45.73,26.94,49.24,23.83,31.76,48.21,20.03,32.85,47.53,19.62,10.32,40.23,49.46,23.01,51.47,25.52,25.84,46.12,28.04,30.9,49.37,19.73,2.691716,10.037997,-0.099621,0.347122,4.384716,0.364413,0.319751,0.283895,0.194101,0.017248,0.125651,0.089794,0.783867,0.913971,5.714286,27.194771,32.238442,5.043671,0.113458868,1.529930055,0.115616139,1.508020759
icr030335,95.9,2.625,1.47,22.26,41.63,36.11,58,29.97,12.03,62.99,25.39,11.62,64.02,23.86,12.12,12.74,25.65,61.62,43.66,34.27,22.07,59.55,28.03,12.42,67.35,23.5,9.15,0.295947,6.998143,-0.142895,0.587104,0.479683,0.629051,0.380391,0.320728,0.185899,0.050536,0.194492,0.134829,47.814281,0.811,11.428571,33.729656,47.158486,13.42883,0.255379505,4.811767578,0.269265026,4.458422899
icr030336,90.915,5.67,3.41,38.55,33.24,28.22,69.55,23.02,7.42,73.22,19.61,7.17,73.06,19,7.94,25.13,30.79,44.07,56.08,29.91,14.01,68.3,23.8,7.9,74.91,19.05,6.03,0.443546,9.085032,-0.110071,0.599016,0.72164,0.631983,0.44851,0.393278,0.258373,0.055398,0.190137,0.134904,22.421615,0.885,13.571429,32.534725,48.06255,15.527825,0.190677531,4.338459253,0.173065826,3.329581141
icr030352,87.32,9.35,3.34,23.58,43.28,33.14,41.65,40.92,17.43,46.37,38.38,15.24,46.36,38.04,15.6,8.69,29.9,61.41,34.02,38.22,27.76,47.15,33.99,18.85,56.4,29.36,14.24,1.473133,5.685365,-0.17589,0.503441,2.378844,0.547716,0.391073,0.316998,0.161996,0.035156,0.229077,0.155002,18.313755,0.944378,9.285714,27.628802,36.653021,9.024219,0.268838227,7.821618557,0.258461833,7.076735258
icr030353,84.43,8.77,6.795,31.04,34.15,34.8,50.85,36.09,13.06,52.03,35.71,12.27,50.83,35.24,13.92,17.71,31.15,51.14,38.54,36.86,24.61,50.32,34.53,15.15,59.84,29.6,10.56,1.879808,6.449299,-0.155056,0.494742,3.042668,0.533098,0.41139,0.341866,0.189164,0.03947,0.222226,0.152702,10.44339,0.953775,10,29.327973,39.990345,10.662372,0.202084929,8.006017447,0.19151248,7.064403534
icr030367,84.52,8.425,7.055,24.63,34.51,40.86,33.09,31.81,35.1,30.43,28.56,41.01,32.98,30.57,36.45,12.2,29.99,57.8,32.36,30.09,37.56,40.04,25.06,34.9,43.52,23.25,33.23,2.271672,4.765055,-0.209861,0.362114,3.654596,0.40011,0.293158,0.228184,0.102429,0.016648,0.190729,0.125755,6.778141,0.987738,4.285714,19.506882,23.420352,3.913471,0.151618525,5.450924873,0.144531794,4.648402929
icr030368,85.915,6.285,7.795,35.08,26.93,37.99,31.85,26.4,41.75,31.73,26.18,42.09,33.06,26.53,40.41,15.78,35.34,48.88,40.05,26.91,33.04,55.47,22.02,22.52,57.09,18.58,24.33,2.09501,4.279559,-0.233669,0.33632,3.361684,0.375614,0.26069,0.197226,0.080842,0.013917,0.179847,0.116383,7.323578,0.995,4.285714,16.550355,19.76165,3.211295,0.072160438,5.882180691,0.064562723,4.982738018
icr030376,91.655,4.295,4.055,29.77,29.86,40.37,40.61,32.23,27.17,36.67,34.82,28.51,33.47,37.65,28.88,19.46,32.65,47.89,41.79,31.29,26.92,46.27,24.47,29.26,54.97,24.38,20.65,2.15804,3.845437,-0.260048,0.40234,3.453068,0.454654,0.305144,0.2237,0.082912,0.011549,0.222232,0.140788,16.241343,0.950444,4.285714,22.557993,25.612985,3.054992,0.154654682,11.28760099,0.149554186,10.93421984
icr030377,54.275,23.365,22.36,57.33,24.58,18.1,54.6,26.94,18.46,43.06,35.4,21.54,35.24,40.91,23.86,24.13,41.24,34.63,53.32,28.63,18.06,63.41,22.32,14.27,67.65,19.4,12.95,3.840059,4.489799,-0.222727,0.334913,6.169115,0.372211,0.300753,0.230527,0.098522,0.012178,0.20223,0.132005,3.552129,0.954412,2.857143,19.216251,23.972092,4.755841,0.087726288,11.18714285,0.082789712,10.39820385
icr030387,92.92,4.515,2.56,35.68,36.61,27.71,66.95,26.46,6.59,72.14,21.71,6.15,74.19,19.63,6.18,19.63,28.93,51.44,48.52,31.52,19.97,63.89,25.55,10.56,72.55,20.02,7.42,0.259388,8.431836,-0.118598,0.670192,0.421603,0.709934,0.460379,0.399596,0.254118,0.062931,0.206261,0.145478,50.210763,0.89847,14.285714,34.860929,51.169799,16.30887,0.203549646,4.555548668,0.205141947,4.010522127
icr030388,95.46,2.885,1.655,40.91,35.45,23.64,64.72,26.88,8.4,70.51,21.05,8.44,75.46,19.95,4.6,21.37,24,54.63,61.04,26.77,12.2,74.78,19.91,5.31,80.68,15.9,3.42,0.560595,7.677957,-0.130243,0.596421,0.909952,0.635261,0.436488,0.373628,0.227275,0.060546,0.209213,0.146353,29.026306,0.8165,14.285714,32.42327,51.735697,19.312427,0.173539303,4.454511642,0.167689808,3.72230041
icr030400,96.45,2.27,1.27,32.37,39.86,27.77,66.51,27.26,6.23,70.8,21.97,7.22,73.4,18.59,8.01,17.87,25.57,56.56,52.71,29.38,17.91,68.64,23,8.36,75.8,18.03,6.17,0.424578,7.085321,-0.141137,0.599979,0.688312,0.642318,0.411249,0.347475,0.202758,0.05705,0.208491,0.144717,41.63633,0.7995,14.285714,33.764672,49.367276,15.602604,0.180532172,4.311509371,0.178322226,3.552276015
icr030401,96.975,1.94,1.085,42.57,31.61,25.83,69.58,25.65,4.77,75.17,20.48,4.35,77.01,19.36,3.63,29.73,25.58,44.69,60.77,27.02,12.21,72.16,21.59,6.25,78.23,17.51,4.26,0.262359,7.982698,-0.125271,0.674826,0.426102,0.717094,0.454475,0.391341,0.24261,0.065878,0.211865,0.148731,57.970071,0.881,14.285714,33.503181,51.310027,17.806847,0.166418232,4.497810841,0.180078261,3.944817305
icr030416,98.01,1.205,0.785,22.89,38.48,38.63,47.37,36.25,16.38,52.06,34.2,13.73,53.78,33.13,13.09,12.12,26.29,61.58,37.21,35.26,27.53,50.36,30.98,18.67,58.78,27.23,13.99,0.432163,6.406971,-0.15608,0.601546,0.699421,0.648491,0.397151,0.329629,0.181682,0.050472,0.215469,0.147948,52.346136,0.912,11.428571,31.261326,43.564877,12.303551,0.335967973,7.52807045,0.332646459,7.00779891
icr030430,91.225,5.82,2.955,34.01,42.26,23.73,52.45,34.62,12.93,55.74,32.95,11.31,56.2,32.63,11.17,16.81,30.26,52.93,54.91,30.99,14.11,67.99,23.78,8.22,73.96,19.62,6.42,0.569522,7.786469,-0.128428,0.621651,0.924635,0.661569,0.457876,0.392786,0.24059,0.060654,0.217286,0.152197,31.657846,0.908665,12.142857,32.058693,46.205942,14.14725,0.265947506,6.525802612,0.275616154,6.24545598
icr030431,95.025,2.95,2.025,32,33,35,63.58,29.49,6.93,67.64,26.24,6.12,68.71,25.39,5.9,18.13,31.55,50.32,48.58,35.36,16.06,63.67,28.11,8.22,71.35,23.08,5.56,0.275438,7.707378,-0.129746,0.590411,0.447114,0.628713,0.394505,0.337891,0.205927,0.05304,0.188578,0.131964,40.443212,0.856,12.857143,34.762111,52.804518,18.042407,0.222194128,6.10122633,0.216135606,5.57038784
icr030438,90.315,5.88,3.805,44,34.09,21.91,80.09,15.71,4.2,79.36,17.17,3.48,78.98,17.67,3.35,17.35,32.99,49.66,60.55,28,11.45,76.67,18.39,4.95,81.49,15.09,3.42,0.610244,9.824893,-0.101782,0.620251,0.993816,0.651816,0.490355,0.434246,0.294458,0.067973,0.195897,0.139788,17.019128,0.877,13.571429,34.764968,52.639096,17.874128,0.155485839,3.606320262,0.151323982,3.021803379
icr030439,94.55,3.655,1.8,56.32,32.22,11.45,72.9,25.38,1.72,75.74,22.4,1.86,75.05,21.24,3.71,23.06,24.88,52.06,69.16,22.47,8.37,80.76,15.74,3.5,83.71,14.08,2.22,0.607859,8.473092,-0.118021,0.680809,0.988063,0.720984,0.518071,0.449981,0.286791,0.07857,0.23128,0.16319,32.927602,0.919744,13.571429,34.663289,54.914255,20.250966,0.124955345,3.701286554,0.127528451,3.153930426
icr030458,89.16,6.565,4.27,32.13,41.09,26.78,69.86,24.14,6,75.98,18.82,5.2,77.79,17.55,4.66,21.25,29.28,49.47,60.2,27.99,11.81,74.14,20.72,5.14,80.17,16.61,3.22,0.32012,10.703042,-0.093431,0.620732,0.521845,0.64973,0.471066,0.421344,0.294962,0.076182,0.176104,0.126381,20.028319,0.883,12.857143,36.890991,54.729704,17.838714,0.161200099,3.784412146,0.169328794,3.241836429
icr030459,92.885,5.27,1.845,24.39,33.75,41.86,66.63,25.27,8.1,76.34,18.25,5.4,78.01,16.86,5.12,16.23,20.23,63.54,65.22,20.26,14.52,75.01,18.59,6.4,80.76,15.84,3.39,1.197826,7.309604,-0.136806,0.634239,1.942837,0.677623,0.506882,0.430498,0.25539,0.070506,0.251492,0.175108,24.057928,0.8675,13.571429,38.361441,55.993074,17.631633,0.184857383,3.926025391,0.194496445,3.310468912
icr030478,85.66,8.195,6.14,29.65,45.67,24.69,48.97,34.62,16.41,51.92,31.62,16.45,51.54,31.08,17.38,12.89,35.88,51.23,47.06,33.95,18.99,61.59,24.78,13.64,68.63,20.43,10.94,1.421635,6.829056,-0.146433,0.511112,2.303317,0.548534,0.412234,0.346111,0.197921,0.034044,0.214313,0.14819,12.669121,0.917,10,28.439607,38.456184,10.016577,0.253085449,5.57354784,0.250662848,4.995347738
icr030479,91.82,5.36,2.82,34.35,38.45,27.2,61.57,27.92,10.51,62.75,25.3,11.95,63.84,23.76,12.4,22.67,33.37,43.96,54.36,31.25,14.39,67.08,24.3,8.63,73.11,19.62,7.27,0.374427,7.01285,-0.142595,0.59157,0.606908,0.633748,0.396721,0.334617,0.194171,0.043769,0.20255,0.140445,43.491298,0.977103,9.285714,28.01635,38.534327,10.517977,0.250723563,5.897491455,0.213223778,5.037635565
icr030494,92.16,4.275,3.565,36.59,39.53,23.87,70.95,24.39,4.66,76.14,18.87,4.99,77.28,17.92,4.8,22.08,33.85,44.07,55.66,31.06,13.27,70.42,22.85,6.73,77.17,18.05,4.78,0.96985,8.018233,-0.124716,0.622925,1.575253,0.66177,0.49469,0.426252,0.264814,0.067427,0.229876,0.161438,21.052868,0.88,14.285714,33.726847,50.082997,16.35615,0.19143863,4.018082738,0.167863265,3.350020766
icr030495,91.785,5.33,2.88,61.64,24.26,14.1,80.25,17.32,2.43,81.26,15.51,3.22,80.86,15.42,3.71,22.35,30.71,46.93,63.15,28.03,8.83,78.37,18.25,3.38,84.24,14.41,1.35,0.952727,8.355807,-0.119677,0.630451,1.548342,0.668176,0.504309,0.437162,0.276865,0.074859,0.227444,0.160297,19.967123,0.881,13.571429,32.712088,53.851442,21.139353,0.140464552,3.95297575,0.124099471,3.361601949
icr030511,88.46,6.77,4.77,24.33,39.52,36.15,53.33,34.49,12.17,58.89,30.23,10.88,59.63,28.95,11.42,10.44,27.2,62.36,40.47,35.02,24.51,56.92,27.81,15.27,64.32,24.35,11.34,0.53037,8.011587,-0.124819,0.589314,0.861429,0.626092,0.433952,0.37387,0.232179,0.050593,0.201772,0.141691,26.075827,0.7965,12.142857,35.633202,49.116219,13.483017,0.406866103,6.314689398,0.416518152,5.631038666
icr030512,89.005,7.205,3.785,23.95,41.18,34.87,50.36,38.71,10.94,57.66,33.4,8.94,61.31,30.56,8.13,12.17,28.76,59.08,36.33,36.71,26.97,49.39,34.16,16.45,57.97,29.26,12.77,0.848484,7.103766,-0.14077,0.657004,1.375592,0.703247,0.496927,0.42005,0.24545,0.060125,0.251477,0.1746,36.702324,0.891515,11.428571,37.008616,50.474946,13.46633,0.392486095,6.655375242,0.404633418,6.156703711
icr030531,93.125,4.78,2.1,26.16,39.23,34.6,73.01,23.01,3.98,80.83,15.91,3.26,80.76,16.4,2.84,15.38,28.67,55.95,50.83,29.85,19.32,70.33,22.88,6.78,77.86,18.45,3.7,0.851569,6.586034,-0.151836,0.669961,1.378857,0.720823,0.495903,0.413683,0.231733,0.071804,0.264171,0.18195,46.743919,0.933525,14.285714,34.757939,49.250814,14.492875,0.15022745,3.677148342,0.154912636,2.99191308
icr030532,0,0,0,14.81,30.18,55,36.51,39.56,23.94,42.49,37.73,19.78,44.16,37.75,18.09,11.68,22.23,66.09,31.28,33.38,35.34,41.45,32.46,26.09,46.87,30.52,22.61,0.08245,8.084972,-0.123686,0.826019,0.133933,0.877102,0.48452,0.418002,0.260711,0.043605,0.223809,0.157291,169.614083,0.881823,12.142857,46.371505,54.030265,7.65876,0.658916563,10.66486788,0.681324899,10.11911249
icr030551,92.865,5.03,2.105,28.34,36.59,35.07,79.05,18.01,2.94,88.79,8.9,2.31,88.03,9.41,2.56,15.07,29.57,55.36,48.84,32.13,19.03,66.25,25.06,8.69,74.32,20.03,5.64,1.073464,6.61158,-0.15125,0.637721,1.738263,0.685948,0.489439,0.408576,0.229385,0.064891,0.260054,0.179191,33.924157,0.9195,12.857143,33.421986,48.622392,15.200406,0.184748612,3.964584112,0.185981557,3.543367386
icr030552,93.61,4.295,2.1,37.32,34.28,28.41,74.18,21.89,3.94,78.55,17.95,3.5,79.67,18.08,2.25,15.09,22.71,62.19,57.79,26.33,15.89,75.44,18.97,5.59,80.9,16.13,2.97,0.611866,7.431723,-0.134558,0.598063,0.992683,0.6383,0.438288,0.373241,0.223331,0.058259,0.214957,0.14991,30.060302,0.831,12.857143,32.562871,51.698136,19.135265,0.146560051,4.173400879,0.143467002,3.574908137
icr030571,96.46,2.38,1.16,37.26,36.98,25.76,72.89,22.78,4.33,77.07,19.36,3.58,77.65,18.57,3.77,21.73,25.98,52.29,59.42,27.88,12.71,74.29,20.89,4.81,80.44,17.2,2.36,0.717453,6.498465,-0.153882,0.582572,1.161427,0.627396,0.418281,0.348079,0.193467,0.056654,0.224815,0.154613,34.56311,0.835,12.142857,31.966918,48.712156,16.745238,0.128850341,4.147195578,0.136433691,3.347054243
icr030572,97.39,1.815,0.795,44.66,34.18,21.15,73.53,22.97,3.49,79.22,17.86,2.92,79.41,17.09,3.49,24.61,21.54,53.85,66.19,23.89,9.91,78.62,17.48,3.9,82.92,14.65,2.43,0.494411,6.503748,-0.153757,0.628241,0.800374,0.67654,0.426088,0.354629,0.197201,0.061096,0.228887,0.157428,54.084729,0.861,11.428571,30.209771,50.401476,20.191705,0.103430118,3.840419769,0.127074607,3.638155818
icr033351,89.805,7.845,2.35,41,38.9,20.1,81.36,13.59,5.05,88.71,5.65,5.64,89.29,4.78,5.92,13.63,45.71,40.66,54.45,35.65,9.9,73.31,21.14,5.55,79.47,15.82,4.71,0.415057,8.413019,-0.118863,0.606122,0.6746,0.642145,0.439923,0.38172,0.242504,0.063794,0.197419,0.139215,29.050536,0.974,11.428571,32.011557,46.427255,14.415698,0.043403458,0.873376817,0.044022592,0.446324676
icr033352,92.645,5.495,1.86,43.05,41.46,15.48,79.63,12.76,7.61,79.36,12.14,8.5,80.66,10.87,8.47,16.06,40.98,42.96,65.83,26.3,7.87,82.39,14.88,2.73,90.53,8.12,1.34,0.255408,8.941418,-0.111839,0.670695,0.415459,0.7082,0.469919,0.41118,0.268318,0.065458,0.2016,0.142862,44.151925,1.0035,10.714286,31.944988,48.82266,16.877672,0.042616157,0.772801131,0.041822787,0.412275389
icr033371,92.135,6.195,1.665,20.16,40.16,39.68,75.28,17.39,7.32,83.73,10.8,5.47,87.37,6.99,5.64,9.92,36,54.09,42.3,35.47,22.23,64.16,24.18,11.66,74.88,17,8.12,0.649851,6.455924,-0.154896,0.524287,1.051871,0.564892,0.369892,0.307439,0.170218,0.047171,0.199674,0.137221,26.691457,0.993,10.714286,33.712313,39.936156,6.223844,0.066057192,0.911325723,0.057852963,0.603366256
icr033372,94.32,4.155,1.525,77.73,13.97,8.3,94.91,2.78,2.31,93.94,2.72,3.34,92.63,3,4.37,37.1,36.33,26.57,75.47,17.38,7.15,83.21,11.27,5.52,86.25,8.7,5.05,0.205801,8.878606,-0.11263,0.598537,0.334735,0.632244,0.408252,0.356884,0.232185,0.054389,0.176067,0.124699,34.847713,0.905,11.428571,28.892932,45.751028,16.858095,0.049561489,0.919934213,0.045989001,0.420931473
icr033389,92.19,5.985,1.82,19.8,39.14,41.06,68.87,21.3,9.84,79.09,10.53,10.38,79.61,10.24,10.15,9.53,33.48,57,42.81,34.97,22.22,63.94,23.87,12.19,73.48,16.37,10.15,0.76218,6.455924,-0.154896,0.510067,1.233692,0.54957,0.368857,0.306579,0.169742,0.043075,0.199115,0.136837,22.241372,0.985,9.285714,23.166379,32.644825,9.478446,0.05042512,1.121037841,0.04303713,0.469449103
icr033390,95.63,3.335,1.035,30.13,37.4,32.47,79.82,12.07,8.11,80.37,9.39,10.24,81.54,8.63,9.83,14.22,35.03,50.76,57.68,25.48,16.84,76.82,15.43,7.75,84.03,10.31,5.66,0.228388,8.878606,-0.11263,0.588372,0.371472,0.621506,0.406052,0.354962,0.230934,0.049861,0.175118,0.124028,31.4911,1.021,9.285714,23.420848,35.693651,12.272804,0.037560349,1.016937375,0.03610923,0.404756978
icr033392,90.145,4.945,4.91,23.57,33.4,43.03,42.1,21.27,36.63,45.09,18.86,36.05,51.88,18.93,29.2,15.76,32.89,51.35,35.89,24.63,39.48,37.91,20.21,41.88,42.38,21.14,36.48,1.25891,5.740126,-0.174212,0.304766,2.033294,0.331313,0.230912,0.187549,0.09646,0.024796,0.134453,0.09109,4.090339,1.073,2.857143,17.388546,25.595381,8.206836,0.028872634,0.807540625,0.028230247,0.318967119
icr033393,85.705,9.97,4.32,15.16,45.05,39.79,39.79,31.66,28.55,45.43,22.65,31.92,58.95,23.42,17.62,11.47,41.16,47.37,28.85,36.26,34.89,40.95,31.88,27.16,43.16,26.81,30.02,2.025407,5.54738,-0.180265,0.380703,3.269071,0.415016,0.31121,0.250948,0.126119,0.037579,0.185091,0.124829,6.153605,1.044,4.285714,21.067952,24.821463,3.753511,0.0252708,1.379466116,0.023238314,0.272750258
icr033407,91.915,6.185,1.9,38.61,40.66,20.73,80.31,12.37,7.32,79.65,11.52,8.83,79.51,11.22,9.27,13.92,42.98,43.1,52.18,32.04,15.78,72.77,18.64,8.58,79.05,13.14,7.82,0.23243,9.664097,-0.103476,0.635863,0.378449,0.668762,0.453129,0.400468,0.269805,0.067726,0.183325,0.130664,32.528222,0.966,10.714286,32.757323,45.416108,12.658785,0.032588612,0.60729149,0.0326679,0.354805246
icr033408,96.61,2.71,0.68,71.23,18.1,10.66,90.85,4.44,4.71,88.67,4.86,6.48,83.86,4.94,11.21,59.11,25.87,15.02,81.21,13.65,5.14,89.51,6.42,4.06,91.23,4.54,4.22,0.13938,10.732634,-0.093174,0.664217,0.227218,0.695161,0.466846,0.417697,0.292697,0.07301,0.174148,0.125,36.584413,0.89,11.428571,28.585171,49.14697,20.5618,0.025107918,0.541830122,0.025683632,0.329793409
icr033427,90.74,7.265,1.995,12.09,33.5,54.42,70.31,21.72,7.97,86.25,10.36,3.39,93.15,3.57,3.28,6.71,27.26,66.03,33.37,34.6,32.04,61.79,24.68,13.54,76.21,17.33,6.46,0.620042,6.666728,-0.149999,0.561995,1.004179,0.604144,0.398112,0.332835,0.187756,0.058897,0.210356,0.145079,31.693567,0.8585,10.714286,36.301627,48.740662,12.439035,0.038040478,1.002572089,0.036331153,0.398075551
icr033428,95.26,3.48,1.26,55.45,27.31,17.24,86.59,9.65,3.76,92.24,3.88,3.88,92.32,3.76,3.92,83.54,10.25,6.21,95.03,3.47,1.5,97.34,1.62,1.04,98.31,0.73,0.96,0.15709,11.648685,-0.085847,0.706249,0.25631,0.736564,0.515651,0.465418,0.335387,0.080203,0.180264,0.130031,34.396007,0.938,11.428571,35.21959,59.181091,23.961501,0.024937511,0.7037009,0.0235954,0.244705357
icr033445,87.75,9.125,3.125,19.81,39.32,40.86,57.02,28.46,14.52,74.21,15.65,10.14,78.89,10.81,10.29,10.26,31.89,57.85,32.78,35.8,31.43,48.1,31.96,19.94,57.98,26.07,15.95,0.620042,6.666728,-0.149999,0.561995,1.004179,0.604144,0.398112,0.332835,0.187756,0.058897,0.210356,0.145079,31.693567,1.057,7.142857,23.987927,31.280078,7.292151,0.048455125,1.142026067,0.045252185,0.538758919
icr033446,92.63,5.275,2.095,48.75,34.84,16.41,82.8,11.42,5.78,85.91,5.5,8.59,86.66,4.07,9.28,26.35,42.02,31.63,61.18,26.59,12.24,76.1,14.34,9.55,81.02,10.2,8.78,0.15709,11.648685,-0.085847,0.706249,0.25631,0.736564,0.515651,0.465418,0.335387,0.080203,0.180264,0.130031,34.396007,0.991,9.285714,28.767973,38.027813,9.25984,0.029767556,1.1280604,0.028435849,0.286855176
icr033447,91.045,6.35,2.605,13.42,30.03,56.54,64.8,23.27,11.92,77.49,14.52,7.99,81.4,11.39,7.21,6.26,18.71,75.03,33.15,31.86,34.99,54.41,27.27,18.32,68.54,20.26,11.2,0.183689,7.21417,-0.138616,0.591761,0.297877,0.632775,0.3636,0.308141,0.181544,0.049386,0.182056,0.126597,56.495317,0.873,9.285714,29.511288,39.075639,9.564351,0.183248803,1.736322522,0.153837465,1.617279351
icr033448,93.695,4.595,1.71,24.96,45.69,29.36,78.56,15.2,6.23,82.37,12.14,5.49,85.38,9.24,5.38,10.47,31.2,58.33,47.61,33.85,18.53,67.96,21.63,10.4,76.5,15.97,7.53,0.285743,8.422699,-0.118727,0.602969,0.464432,0.638763,0.418815,0.363464,0.231027,0.058927,0.187789,0.132437,34.551058,0.8845,11.428571,30.031462,42.747094,12.715632,0.096726976,1.237903118,0.086168323,0.960917681
icr033466,89.755,7.52,2.72,39.94,37.04,23.02,49.18,16.64,34.18,54.13,14.09,31.78,49.24,13.15,37.61,21.75,45.2,33.05,45.99,26.26,27.75,49.42,16.62,33.96,58.6,14.58,26.82,0.600828,6.485317,-0.154194,0.377904,0.972598,0.40704,0.263832,0.21947,0.121839,0.023281,0.141993,0.097631,9.839495,1.0125,5,16.262265,22.507474,6.245209,0.016633315,0.549817294,0.016638042,0.210217625
icr033467,92.42,5.69,1.895,46.65,36.26,17.09,52.25,13.45,34.3,50.62,16.26,33.12,43.25,13.8,42.95,40.95,27.69,31.36,53.39,15.77,30.84,54.89,11.6,33.51,50.83,9.85,39.32,0.213641,7.639815,-0.130893,0.446993,0.346754,0.476247,0.287872,0.246224,0.149405,0.02433,0.138468,0.096819,19.379217,1.0315,6.428571,17.396878,23.069814,5.672936,0.015708134,0.575613558,0.017579377,0.128396783
icr033486,86.635,9.335,4.035,36.62,44.03,19.35,77.8,17.68,4.52,90.85,5.31,3.83,93.6,2.79,3.61,15.96,50.94,33.1,50.04,37.04,12.93,66.8,25.89,7.32,74.33,20.29,5.39,0.291489,10.705146,-0.093413,0.624734,0.475172,0.653913,0.469998,0.420397,0.29432,0.076038,0.175677,0.126077,21.453549,0.918,13.571429,35.932597,48.776472,12.843875,0.039203862,0.823912203,0.037290314,0.430239469
icr033487,92.105,5.77,2.125,60.8,24.03,15.16,95.52,3.17,1.31,97.66,0.9,1.44,97.3,1.04,1.65,27.55,38,34.44,66.56,26.32,7.13,79.77,16.3,3.93,85.82,11.24,2.93,0.139698,10.68423,-0.093596,0.754559,0.227724,0.789871,0.529607,0.473612,0.331345,0.088205,0.198262,0.142267,54.814045,0.953796,12.857143,34.613943,52.393977,17.780033,0.030448532,0.727858126,0.028900483,0.308096305
icr033506,91.33,6.34,2.335,14.01,35.75,50.24,60.97,22.14,16.88,72.4,10.92,16.68,73.45,9.7,16.85,7.53,24.82,67.65,30.97,33.97,35.07,47.94,28.51,23.55,58.51,21.12,20.37,0.555375,5.283584,-0.189265,0.533868,0.895497,0.584389,0.338139,0.269748,0.13099,0.03659,0.20715,0.138759,48.300985,1.108,6.428571,19.995407,27.624346,7.628939,0.049440257,0.56783101,0.04686144,0.474843904
icr033507,92.4,5.655,1.94,41.19,41.27,17.55,62.97,16.38,20.65,64.87,13.34,21.79,62.01,12.94,25.05,12.89,40.3,46.82,55.9,27.86,16.23,69.05,14.78,16.18,72.91,11.03,16.06,0.254374,7.455621,-0.134127,0.526391,0.412714,0.561692,0.343265,0.292471,0.17529,0.038403,0.167975,0.117181,31.582631,0.9965,7.142857,21.436814,31.458341,10.021526,0.038771054,0.458143473,0.035635954,0.364256725
icr033525,96.195,2.855,0.95,40.12,37.83,22.05,61.53,14.94,23.53,60.62,13.61,25.77,51.43,12.43,36.14,18.85,43.28,37.87,49.7,25.71,24.59,61.4,15.2,23.4,62.73,11.3,25.97,0.431247,5.722994,-0.174734,0.347164,0.696477,0.377495,0.217947,0.176909,0.090806,0.015896,0.127141,0.086103,11.763786,1.002,5.714286,19.157643,23.326438,4.168795,0.020935324,0.352569848,0.021753498,0.234066024
icr033526,97.645,1.69,0.665,44.5,28.03,27.47,51.42,9.05,39.53,49.91,9.36,40.73,41.82,8.25,49.93,34.85,35.59,29.56,70.23,16.29,13.48,76.4,9.47,14.13,75.09,7.97,16.94,0.382877,5.982065,-0.167166,0.404311,0.618881,0.438104,0.253929,0.207986,0.109886,0.019418,0.144043,0.0981,18.397111,1,6.428571,19.001559,25.909706,6.908147,0.01497689,0.270725429,0.013962609,0.121186461
